独行侠
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
卢卡-东契奇,G,34,9-18,5-8,8-9,4,9,"
13","
7",4,0,4,1,"
31","
+16"
何塞-巴里亚,G,21,4-11,1-6,1-1,1,3,"
4","
6",0,0,2,0,"
10","
-1"
多里安-芬尼-史密斯,F,28,3-8,2-6,0-0,4,5,"
9","
0",2,2,0,1,"
8","
+3"
贾斯廷-杰克逊,F,26,3-6,1-2,1-1,0,2,"
2","
0",2,0,0,1,"
8","
+2"
德怀特-鲍威尔,C,23,2-8,0-4,0-0,0,1,"
1","
1",5,1,2,2,"
4","
-6"
塞思-库里,G,31,9-13,5-5,2-2,0,2,"
2","
1",0,1,1,0,"
25","
+9"
马克西-克勒贝尔,F,31,6-7,3-4,3-4,0,4,"
4","
1",3,0,1,3,"
18","
+17"
德朗-赖特,G,18,2-7,1-3,0-0,1,2,"
3","
5",1,0,1,0,"
5","
+9"
博班-马里亚诺维奇,C,13,5-7,0-0,0-0,2,5,"
7","
0",3,0,1,0,"
10","
+2"
杰伦-布伦森,G,11,2-4,0-1,0-0,0,1,"
1","
1",0,0,1,0,"
4","
+12"
考特尼-李,G,3,0-0,0-0,0-0,0,0,"
0","
0",1,0,0,0,"
0","
0"
约什-里夫斯,G-F,1,0-1,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
-3"
克里斯塔普斯-波尔津吉斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
小蒂姆-哈达威,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
以赛亚-罗比,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
瑞安-布罗科夫,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安东尼斯-克利夫兰,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
篮网
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
乔-哈里斯,G,31,5-17,1-6,0-0,3,1,"
4","
5",0,0,0,0,"
11","
-8
"
斯潘塞-丁威迪,G,23,7-14,1-4,4-4,1,1,"
2","
5",4,1,4,0,"
19","
-5
"
托里恩-普林斯,F,28,4-13,3-9,0-0,1,5,"
6","
2",2,1,3,0,"
11","
+2
"
罗季翁斯-库鲁茨,F,18,3-10,1-6,1-2,1,2,"
3","
3",2,2,0,0,"
8","
+7
"
德安德烈-乔丹,C,22,3-3,0-0,4-4,2,8,"
10","
2",2,0,0,0,"
10","
-12
"
蒂莫泰-卢瓦乌-卡巴罗,G-F,26,2-6,2-3,1-2,2,2,"
4","
4",4,0,0,0,"
7","
-14"
西奥-平森,G-F,25,5-13,1-5,0-0,1,3,"
4","
3",3,1,3,0,"
11","
-7"
贾勒特-阿伦,C,25,3-4,0-0,3-3,1,5,"
6","
0",3,0,1,0,"
9","
-3"
威尔森-钱德勒,F,24,4-4,1-1,2-2,0,3,"
3","
1",1,0,0,1,"
11","
-19"
扎南-穆萨,G-F,17,6-7,2-3,0-0,0,0,"
0","
3",0,0,0,0,"
14","
-4"
亨利-埃伦森,F-C,1,0-0,0-0,0-0,0,2,"
2","
1",0,0,0,0,"
0","
+3"
加莱特-坦普尔,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯里-欧文,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
卡里斯-勒韦尔,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
凯文-杜兰特,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
尼古拉斯-克拉克斯顿,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
大卫-努瓦巴,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
