凯尔特人
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
哈维特-格林,G,34,8-17,3-9,4-4,3,1,"
4","
0",4,0,4,0,"
23","
-13"
特里蒙特-沃特斯,G,30,2-14,1-7,2-2,0,3,"
3","
4",2,5,5,0,"
7","
-7"
谢米-奥杰莱,F,31,4-11,2-6,3-3,2,6,"
8","
2",0,1,3,0,"
13","
-3"
罗密欧-兰福德,F,30,3-9,0-1,0-0,0,4,"
4","
4",2,0,1,0,"
6","
+7"
埃内斯-坎特,C,18,4-6,0-0,0-0,3,2,"
5","
3",1,0,2,1,"
8","
+1"
格兰特-威廉姆斯,F,25,2-7,1-5,2-2,1,7,"
8","
2",4,0,1,1,"
7","
-4"
卡森-爱德华兹,G,24,3-11,1-5,1-3,0,4,"
4","
0",0,1,0,0,"
8","
-5"
布拉德-沃纳梅克,G,18,3-5,0-2,0-0,0,1,"
1","
4",2,0,0,0,"
6","
+1"
樊尚-普瓦里耶,C-F,16,1-3,0-0,0-0,3,6,"
9","
1",2,0,2,3,"
2","
-8"
塔科-法尔,C,8,2-2,0-0,0-0,1,3,"
4","
1",2,1,0,2,"
4","
0"
罗伯特-威廉姆斯,C-F,6,3-3,0-0,0-0,0,1,"
1","
1",0,0,0,0,"
6","
+1"
丹尼尔-泰斯,F-C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
马库斯-斯马特,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
肯巴-沃克,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
戈登-海沃德,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
杰森-塔特姆,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
杰伦-布朗,G-F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
奇才
球员,位置,时间,投篮,3分,罚球,前场,后场,篮板,助攻,犯规,抢断,失误,封盖,得分,+/-
特洛伊-布朗,G,34,5-16,2-5,5-6,2,6,"
8","
3",3,3,3,1,"
17","
+9
"
杰罗姆-罗宾逊,G,27,4-10,2-6,0-0,1,2,"
3","
1",4,0,4,0,"
10","
+1
"
伊萨克-邦加,F,30,2-7,1-2,1-2,2,1,"
3","
4",1,2,2,0,"
6","
+1
"
乔纳森-威廉姆斯,F,25,2-7,0-0,1-2,7,9,"
16","
1",2,0,1,1,"
5","
-2
"
托马斯-布莱恩特,C,33,10-15,2-4,4-6,3,6,"
9","
2",2,4,2,2,"
26","
+11
"
伊斯梅尔-史密斯,G,31,5-13,0-0,1-2,0,3,"
3","
8",1,1,5,2,"
11","
+8"
贾罗德-尤托夫,F,24,3-7,2-4,0-0,1,2,"
3","
0",1,0,0,0,"
8","
+1"
莫里茨-瓦格纳,F-C,19,2-7,1-5,2-2,1,7,"
8","
1",4,1,1,0,"
7","
+2"
杰里安-格兰特,G,17,1-6,0-0,4-4,1,2,"
3","
2",1,0,0,0,"
6","
-1"
八村垒,F,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
加里森-马修斯,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
安热伊斯-帕塞奇尼克斯,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
沙巴兹-内皮尔,G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
伊安-马辛米,C,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
阿德米拉尔-斯科菲尔德,F-G,0,0-0,0-0,0-0,0,0,"
0","
0",0,0,0,0,"
0","
0"
